id,claim,evidence_doc_id,evidence_label,evidence_sentences,cited_doc_ids
570,"In breast cancer, the loss of myoepithelial cells promotes the transition of ductal carcinoma in situ to invasive carcinoma.",20333864,SUPPORT,[2],[20333864]
570,"In breast cancer, the loss of myoepithelial cells promotes the transition of ductal carcinoma in situ to invasive carcinoma.",20333864,SUPPORT,[3],[20333864]
571,"In breast cancer, the loss of myoepithelial cells slows the transition of ductal carcinoma in situ to invasive carcinoma.",20333864,CONTRADICT,[2],[20333864]
571,"In breast cancer, the loss of myoepithelial cells slows the transition of ductal carcinoma in situ to invasive carcinoma.",20333864,CONTRADICT,[3],[20333864]
572,"In chronic viral infections or tumors, peptides that selectively inhibit PTPRS can be utilized to boost insufficient activity of pDCs.",,,[],[4447055]
573,"In domesticated populations of Saccharomyces cerevisiae, segmental aneuploidy is very common.",,,[],[10300888]
574,"In domesticated populations of Saccharomyces cerevisiae, segmental aneuploidy occurs infrequently.",,,[],[10300888]
576,"In melanoma, anti-CTLA-4 treatment reinvigorates exhausted PD-1+Eomes+CD8 T cells.",4468861,SUPPORT,[4],[4468861]
579,"In patients with congenital heart defects, β-blockers significantly improve clinical heart failure outcomes.",34139429,CONTRADICT,[13],[34139429]
580,"In pediatric tissue, most T cells are naive T cell emigrants from the thymus.",23460562,SUPPORT,[4],[23460562]
582,"In rhesus macaques, daily subcutaneous injections of emtricitabine are ineffective at protecting against rectally transmitted simian-human immunodeficiency virus.",,,[],[14260013]
584,"In rhesus macaques, daily subcutaneous injections of tenofovir protects against rectally transmitted simian-human immunodeficiency virus.",14260013,SUPPORT,[9],[14260013]
585,"In the UK, drowning affects boys and girls equally.",,,[],[42291761]
588,"In transgenic mice harboring green florescent protein under the control of the Sox2 promoter, more than 50 percent of the cells with green florescent colocalize with cell proliferation markers.",,,[],[16999023]
590,"In young and middle-aged adults, current or remote uses of ADHD medications increase the risk of serious cardiovascular events.",10984005,CONTRADICT,[ 9 10],[10984005]
590,"In young and middle-aged adults, current or remote uses of ADHD medications increase the risk of serious cardiovascular events.",10984005,CONTRADICT,[12],[10984005]
591,Incidence of 10/66 dementia is higher than the incidence of DSM-IV dementia.,14682243,SUPPORT,[8],[14682243]
592,Incidence of 10/66 dementia is lower than the incidence of DSM-IV dementia.,14682243,CONTRADICT,[8],[14682243]
594,Incidence of heart failure increased by 10% in women since 1979.,19675911,CONTRADICT,[5],[19675911]
595,Incidence of sepsis has fallen substantially from 2009 to 2014.,4824840,CONTRADICT,[9],[4824840]
595,Incidence of sepsis has fallen substantially from 2009 to 2014.,4824840,CONTRADICT,[13],[4824840]
600,Including pharmacists in rounding teams does not alter the incidence of adverse drug events (ADEs).,12258338,CONTRADICT,[11],[12258338]
600,Including pharmacists in rounding teams does not alter the incidence of adverse drug events (ADEs).,12258338,CONTRADICT,[14],[12258338]
601,Including pharmacists in rounding teams reduces the incidence of adverse drug events (ADEs).,12258338,SUPPORT,[11],[12258338]
601,Including pharmacists in rounding teams reduces the incidence of adverse drug events (ADEs).,12258338,SUPPORT,[14],[12258338]
602,Increase of p62 in prostate tumor stroma results in defective autophagy.,,,[],[3701541]
603,Increased LDL receptors plays a role in the reduction of plasma Lp(a).,6540064,SUPPORT,[ 9 10 11],[6540064]
603,Increased LDL receptors plays a role in the reduction of plasma Lp(a).,6540064,SUPPORT,[16],[6540064]
606,Increased conversion of PGE 2 to PPARy ligand 15-ket-PGE 2 causes accumulation of PGE.,,,[],[712078]
607,Increased diastolic blood pressure (DBP) is associated with abdominal aortic aneurysm.,4506414,SUPPORT,[9],[4506414]
609,Increased flux of microbial products provokes immune responses.,,,[],[40096222]
610,Increased flux of microbial products suppresses immune responses.,,,[],[40096222]
611,Increased lipolysis leads to higher P38 phosphorylation in adipose tissue.,,,[],[32408470]
612,Increased microtubule acetylation exacerbates LRRK2 Roc-COR domain mutation induced locomotor deficits.,9638032,CONTRADICT,[4],[9638032]
614,Increased microtubule acetylation repairs interference of axonal transport caused by LRRK2 Roc-COR domain mutations.,9638032,SUPPORT,[4],[9638032]
614,Increased microtubule acetylation repairs interference of axonal transport caused by LRRK2 Roc-COR domain mutations.,9638032,SUPPORT,[5],[9638032]
615,Increased microtubule acetylation worsens interference of axonal transport caused by LRRK2 Roc-COR domain mutations.,9638032,CONTRADICT,[4],[9638032]
615,Increased microtubule acetylation worsens interference of axonal transport caused by LRRK2 Roc-COR domain mutations.,9638032,CONTRADICT,[5],[9638032]
616,Increased mobility of retrotransposons does not lead to mutation and higher tumorigenesis rates.,,,[],[18670]
617,Increased mobility of retrotransposons is assosciated with mutation and higher tumorigenesis rates.,,,[],[18670]
618,Increased purity of cytoplasmic membranes isolated from overexpressors is indicated by stronger spots for OmpF in 2D BN-PAGE gels.,,,[],[6836086]
620,Increased vessel density along with a reduction in fibrosis improves the efficacy of chemotherapy treatments.,,,[],[2565138]
621,Individuals with Alzheimers who participate in six months of physical activity improve cognitive function for up to 18 months.,1642727,SUPPORT,[9],[1642727]
621,Individuals with Alzheimers who participate in six months of physical activity improve cognitive function for up to 18 months.,1642727,SUPPORT,[13],[1642727]
622,Individuals with low serum vitamin D concentrations have decreased risk of multiple sclerosis.,,,[],[17000834]
624,Induced hepatic stem cells possess the potential to differentiate into cholangiocytic cells.,20033112,SUPPORT,[3],[20033112]
624,Induced hepatic stem cells possess the potential to differentiate into cholangiocytic cells.,20033112,SUPPORT,[6],[20033112]
625,Induced hepatic stem cells possess the potential to differentiate into hepatocytic cells.,20033112,SUPPORT,[3],[20033112]
626,Induction of urokinase receptor signaling in podocytes causes foot process effacement and proteinuria.,16355392,SUPPORT,[2],[16355392]
631,Inhibiting HDAC6 increases survival of mice with ARID1A mutated tumors.,5468807,SUPPORT,[4],[5468807]
632,Inhibiting focal adhesion formation enables cells to convert mechanical strain into eventual scarring.,5172048,CONTRADICT,[3],[5172048]
632,Inhibiting focal adhesion formation enables cells to convert mechanical strain into eventual scarring.,5172048,CONTRADICT,[5],[5172048]
632,Inhibiting focal adhesion formation enables cells to convert mechanical strain into eventual scarring.,5172048,CONTRADICT,[6],[5172048]
632,Inhibiting focal adhesion formation enables cells to convert mechanical strain into eventual scarring.,5172048,CONTRADICT,[7],[5172048]
633,Inhibiting focal adhesion formation increases the rate at which cells convert mechanical strain into inflammation and fibrosis.,5172048,CONTRADICT,[3],[5172048]
633,Inhibiting focal adhesion formation increases the rate at which cells convert mechanical strain into inflammation and fibrosis.,5172048,CONTRADICT,[7],[5172048]
635,Inhibiting glucose-6-phospate dehydrogenase improves lipogenesis by deactivating LKB1-AMPK signaling.,1686997,CONTRADICT,[1 2],[1686997]
638,Input from  mental and physical health care professionals is not effective at decreasing homelessness.,,,[],[25649714]
640,"Inside the body, falciparum parasites reproduce asexually.",6503185,SUPPORT,[1],[6503185]
640,"Inside the body, falciparum parasites reproduce asexually.",6503185,SUPPORT,[3],[6503185]
642,Insulin decreases risk of severe kidney failure.,,,[],[13619127]
643,Insulin effects appetite via ventral tegmental neurons.,15535511,SUPPORT,[3 5],[15535511]
645,Intake of folic acid (FA) and vitamin B6 (VB6) increases levels of homocysteine.,12810152,CONTRADICT,[0],[12810152]
646,Intake of folic acid (FA) and vitamin B6 (VB6) reduces levels of homocysteine.,12810152,SUPPORT,[0],[12810152]
647,Integrated care is ineffective at tackling multiple comorbidities.,15041758,CONTRADICT,[6],[15041758]
647,Integrated care is ineffective at tackling multiple comorbidities.,15041758,CONTRADICT,[7],[15041758]
647,Integrated care is ineffective at tackling multiple comorbidities.,15041758,CONTRADICT,[8],[15041758]
648,Integrated care is successful at tackling multiple comorbidities.,15041758,SUPPORT,[6],[15041758]
648,Integrated care is successful at tackling multiple comorbidities.,15041758,SUPPORT,[7],[15041758]
648,Integrated care is successful at tackling multiple comorbidities.,15041758,SUPPORT,[8],[15041758]
650,Integrating classroom-based collaborative learning with Web-based collaborative learning offers the best class performance.,,,[],[12789595]
651,"Interferon stimulated genes (ISGs) Irf1, Irg1, Ifi27, and Rsad2 encourage West Nile virus replication in cortical neurons.",,,[],[9433958]
652,"Interferon stimulated genes (ISGs) Irf1, Irg1, Ifi27, and Rsad2 inhibit West Nile virus replication in cortical neurons.",,,[],[9433958]
653,Interleukin-18 plays an important role in the pathogenesis of atherosclerosis.,24384587,SUPPORT,[0],[24384587]
653,Interleukin-18 plays an important role in the pathogenesis of atherosclerosis.,24384587,SUPPORT,[1],[24384587]
653,Interleukin-18 plays an important role in the pathogenesis of atherosclerosis.,24384587,SUPPORT,[5],[24384587]
654,Intra-cerebroventricular infusion of amyloid-β oligomers increases expression of fibronectin type-III domain-containing protein 5 mRNA in mice hippocampi.,,,[],[57574395]
655,Intra-cerebroventricular infusion of amyloid-β oligomers reduces expression of fibronectin type-III domain-containing protein 5 mRNA in mice hippocampi.,,,[],[57574395]
657,Intramembrane cleavage by signal peptide peptidase aids in the degradation of proteins with a complex membrane orientation.,8533245,SUPPORT,[2 3],[8533245]
658,It is not proven that moderate consumption of candy and chocolate reduces the risk of cardiovascular disease (CVD) specifically.,,,[],[5293024]
661,JMJD6 catalyzes the hydroxylation of C-terminal lysine and supresses transcriptional activity.,37204802,SUPPORT,[3 4 6],[37204802]
662,JMJD6 slows the hydroxylation of C-terminal lysine,37204802,CONTRADICT,[3 4 6],[37204802]
663,KLF4 is necessary for VSMCs to gain genetic characteristics of other cell types within atherosclerotic lesions.,22080671,SUPPORT,[5],[22080671]
665,KRT17 modulates the expression of the transcriptional regulator AIRE in diseased epithelia.,12580014,SUPPORT,[1],[12580014]
665,KRT17 modulates the expression of the transcriptional regulator AIRE in diseased epithelia.,12580014,SUPPORT,[2],[12580014]
666,Kir7.1 modulates channel activity by the G protein-coupled melanocortin-4 receptor (MC4R) in the paraventricular nucleus of the hypothalamus.,4469125,SUPPORT,[2],[4469125]
667,Klf2 is important for proper myeloid cell function.,6493422,SUPPORT,[2],[6493422]
667,Klf2 is important for proper myeloid cell function.,6493422,SUPPORT,[4],[6493422]
667,Klf2 is important for proper myeloid cell function.,6493422,SUPPORT,[5],[6493422]
668,Klf4 is important for proper myeloid cell differentiation.,25148216,SUPPORT,[0],[ 6493422 25148216]
668,Klf4 is important for proper myeloid cell differentiation.,25148216,SUPPORT,[4],[ 6493422 25148216]
668,Klf4 is important for proper myeloid cell differentiation.,25148216,SUPPORT,[5],[ 6493422 25148216]
668,Klf4 is important for proper myeloid cell differentiation.,25148216,SUPPORT,[6],[ 6493422 25148216]
669,Klf4 is not required for proper myeloid cell differentiation.,25148216,CONTRADICT,[0],[ 6493422 25148216]
669,Klf4 is not required for proper myeloid cell differentiation.,25148216,CONTRADICT,[4],[ 6493422 25148216]
669,Klf4 is not required for proper myeloid cell differentiation.,25148216,CONTRADICT,[5],[ 6493422 25148216]
669,Klf4 is not required for proper myeloid cell differentiation.,25148216,CONTRADICT,[6],[ 6493422 25148216]
670,Knockout proximal tubule-specific deletion of the BMP receptor Alk3 causes epithelial damage.,5573975,SUPPORT,[2],[5573975]
670,Knockout proximal tubule-specific deletion of the BMP receptor Alk3 causes epithelial damage.,5573975,SUPPORT,[6],[5573975]
671,Knockout proximal tubule-specific deletion of the BMP receptor Alk3 causes fibrosis.,5573975,SUPPORT,[2],[5573975]
672,L3MBTL2 binds to H2AK119Ub marked chromatin to form a PRC1 complex.,,,[],[15635366]
673,LDL cholesterol has a causal role in the development of cardiovascular disease.,2095573,SUPPORT,[0],[2095573]
676,LRBA prevents CTLA - 4 recycling.,,,[],[857189]
677,LRBA promotes CTLA - 4 recycling.,,,[],[857189]
679,LSD1-positive promoters are associated with RNA polymerase II,,,[],[13639330]
680,Lack of FGF21 in mice increases life expectancy.,9315213,CONTRADICT,[4],[9315213]
681,Lack of FGF21 in mice leads to atherosclerotic plaque formation.,9315213,SUPPORT,[4],[9315213]
681,Lack of FGF21 in mice leads to atherosclerotic plaque formation.,9315213,SUPPORT,[5],[9315213]
681,Lack of FGF21 in mice leads to atherosclerotic plaque formation.,9315213,SUPPORT,[8],[9315213]
682,Lack of FGF21 in mice leads to reduced lifespan.,9315213,SUPPORT,[4],[9315213]
683,Lack of FGF21 in mice slows the rate of atherosclerotic plaque formation.,9315213,CONTRADICT,[4],[9315213]
683,Lack of FGF21 in mice slows the rate of atherosclerotic plaque formation.,9315213,CONTRADICT,[5],[9315213]
683,Lack of FGF21 in mice slows the rate of atherosclerotic plaque formation.,9315213,CONTRADICT,[8],[9315213]
685,Lamins are associated with nuclear membrane structure maintenance.,,,[],[4452659]
686,Lamins are found within the inner layer of the mitochondrial membrane of all cells.,,,[],[4452659]
687,Lamins are found within the inner layer of the nuclear membrane of all cells.,,,[],[4452659]
688,Lamins have no effect on nuclear membrane structure maintenance.,,,[],[4452659]
689,Less than 10% of patients exposed to radiation have activated markers of mesenchymal stem cells.,,,[],[22080671]
694,Lice attenuated SIV vaccines induce a stronger antigen-specific T cell response in lymph node cells.,1071991,SUPPORT,[1],[1071991]
696,Lipopolysaccharides have an inflammation independent effect on kidney barrier function.,,,[],[16355392]
698,Lmna knock-in models are appropriate for testing therapeutic approaches against Hutchinson-Gilford progeria syndrome (HGPS).,,,[],[22544171]
703,Localization of PIN1 in the roots of Arabidopsis requires VPS9a,,,[],[4350400]
704,Long - range chromatin interactions regulate transcription.,,,[],[14658685]
705,Long chain polyunsaturated fatty acids supplementation has no significant effects on wheezing or asthma at 3 and 6 years.,,,[],[22442133]
709,Long chain polyunsaturated fatty acids supplementation is associated with lower rates of atopic eczema at 1 year.,22442133,SUPPORT,[6],[22442133]
709,Long chain polyunsaturated fatty acids supplementation is associated with lower rates of atopic eczema at 1 year.,22442133,SUPPORT,[8],[22442133]
710,Long chain polyunsaturated fatty acids supplementation reduces wheezing and asthma.,,,[],[22442133]
713,Low expression of miR7a does not repress target genes or exert a biological function in ovaries.,,,[],[18421962]
714,Low expression of miR7a does not repress target genes or exert a biological function in testis.,,,[],[18421962]
717,Low nucleosome occupancy correlates with high methylation levels across species.,17587795,SUPPORT,[4],[17587795]
724,Ly49Q directs the organization of neutrophil polarization by regulating membrane raft functions.,5531479,SUPPORT,[5],[5531479]
724,Ly49Q directs the organization of neutrophil polarization by regulating membrane raft functions.,5531479,SUPPORT,[6],[5531479]
726,Ly6C hi monocytes have a higher inflammatory capacity than Ly6C lo monocytes.,36444198,SUPPORT,[9],[ 7521113 36444198]
726,Ly6C hi monocytes have a higher inflammatory capacity than Ly6C lo monocytes.,36444198,SUPPORT,[10],[ 7521113 36444198]
730,Lysine histone demethylase inhibitor JIB 04 is inactive against KDM5A.,,,[],[13400643]
732,M. stadtmanae does not induce ASC speck formation in BlaER1 monocytes.,,,[],[34469966]
733,M. stadtmanae induces ASC speck formation in BlaER1 monocytes.,,,[],[34469966]
734,MEK inhibitors are effective treatments in RAS-driven mouse models of cancer.,4961038,SUPPORT,[7],[4961038]
736,MFGE8 regulates fat absorption by binding to av-Beta3 and av-Beta5 integrins.,5389095,SUPPORT,[4],[5389095]
737,MICAL redox enzymes regulate actin dynamics in many cell types.,16562534,SUPPORT,[4],[16562534  6609935]
737,MICAL redox enzymes regulate actin dynamics in many cell types.,16562534,SUPPORT,[6],[16562534  6609935]
737,MICAL redox enzymes regulate actin dynamics in many cell types.,6609935,SUPPORT,[3],[16562534  6609935]
738,MICAL redox enzymes regulate actin dynamics.,16562534,SUPPORT,[3],[16562534  6609935 33912020]
738,MICAL redox enzymes regulate actin dynamics.,16562534,SUPPORT,[6],[16562534  6609935 33912020]
738,MICAL redox enzymes regulate actin dynamics.,6609935,SUPPORT,[3],[16562534  6609935 33912020]
738,MICAL redox enzymes regulate actin dynamics.,6609935,SUPPORT,[4],[16562534  6609935 33912020]
738,MICAL redox enzymes regulate actin dynamics.,6609935,SUPPORT,[6],[16562534  6609935 33912020]
738,MICAL redox enzymes regulate actin dynamics.,33912020,SUPPORT,[2 3 5],[16562534  6609935 33912020]
739,MT binding domain drives amyloid structure formation.,,,[],[4446814]
740,MUC1-C activates the NF-κB p65 signaling pathway by interacting with IκB kinase ß.,23078022,SUPPORT,[8],[23078022]
745,MafA phosphorylation decreases its ubiquitination.,11291348,CONTRADICT,[5],[11291348]
746,MafA phosphorylation enhances its ubiquitination.,11291348,SUPPORT,[5],[11291348]
747,MafA ubiquitination decreases the recruitment of coavtivator P/CAF by MafA.,11291348,CONTRADICT,[6],[11291348]
748,MafA ubiquitination increases the recruitment of coavtivator P/CAF by MafA.,11291348,SUPPORT,[6],[11291348]
749,Major antigen-induced signals from the T cell receptor and secondary signals from costimulatory receptors are required for T cell activation.,13868795,SUPPORT,[0],[13868795]
751,Major vault protein (MVP) leads to more aggressive tumors by regulating the sorting of tumor suppressive miR-193a into extracellular vesicles (EVs).,19800147,SUPPORT,[4],[19800147]
751,Major vault protein (MVP) leads to more aggressive tumors by regulating the sorting of tumor suppressive miR-193a into extracellular vesicles (EVs).,19800147,SUPPORT,[7],[19800147]
752,Major vault protein regulates sorting of tumor suppressive miR-193a into EVs.,19800147,SUPPORT,[4],[19800147]
753,Malaria has a high vectorial capacity.,,,[],[1173667]
755,Many cytokines that are produced by cancer cells also contribute to carcinogenesis.,,,[],[17844478]
757,Many transmembrane receptors transmit signals by long-range conformational changes in the association of alpha-helices across the plasma membrane.,,,[],[17123657]
758,Marmosets have a brain region homologous to Broca's area.,,,[],[14195528]
760,Mathematical models predict that using Artemisinin-based combination therapy over nongametocytocidal drugs have only a modest impact in reducing malaria transmission.,1805641,SUPPORT,[13],[1805641]
761,MeCP2 influences the synaptic maturation of neurons.,,,[],[10009203]
762,Measuring routine outcomes is more beneficial to clinical practice than assessing treatment adherence.,,,[],[4695046]
764,Medications to treat obesity are highly effective.,7552215,CONTRADICT,[8],[7552215]
764,Medications to treat obesity are highly effective.,7552215,CONTRADICT,[12],[7552215]
765,Medications to treat obesity do not have side effects.,7552215,CONTRADICT,[10],[7552215]
765,Medications to treat obesity do not have side effects.,7552215,CONTRADICT,[11],[7552215]
765,Medications to treat obesity do not have side effects.,7552215,CONTRADICT,[12],[7552215]
766,Medications to treat obesity have unwanted side effects.,7552215,SUPPORT,[10],[7552215]
766,Medications to treat obesity have unwanted side effects.,7552215,SUPPORT,[11],[7552215]
766,Medications to treat obesity have unwanted side effects.,7552215,SUPPORT,[12],[7552215]
767,Men are more susceptible to death due to pneumonia when compared to women.,2488880,CONTRADICT,[10],[2488880]
771,Metastatic colorectal cancer treated with a single agent fluoropyrimidines resulted in similar efficacy and better quality of life when compared with oxaliplatin-based chemotherapy in elderly patients.,15476777,CONTRADICT,[16],[15476777]
772,Mice are incapable of producing neutralizing antibodies in reponse to the Chikungunya virus (CHIKV) produced in mosquitos.,24922825,CONTRADICT,[7],[24922825]
774,Mice defective for deoxyribonucleic acid (DNA) polymerase I (polI) fail to reveal increased sensitivity to ionizing radiation (IR).,,,[],[32275758]
776,Mice defective for deoxyribonucleic acid (DNA) polymerase m (polm) fail to reveal increased sensitivity to ionizing radiation (IR).,,,[],[32275758]
777,Mice defective for deoxyribonucleic acid (DNA) polymerase m (polm) reveal increased sensitivity to ionizing radiation (IR).,,,[],[32275758]
778,Mice lacking Sirt1 in Sf1-expressing neurons are immune to diet-induced obesity and insulin resistance.,13001323,CONTRADICT,[2 3],[13001323]
778,Mice lacking Sirt1 in Sf1-expressing neurons are immune to diet-induced obesity and insulin resistance.,13001323,CONTRADICT,[5],[13001323]
779,Mice lacking Sirt1 in Sf1-expressing neurons have increased susceptibility to diet-induced obesity and insulin resistance.,13001323,SUPPORT,[2 3],[13001323]
779,Mice lacking Sirt1 in Sf1-expressing neurons have increased susceptibility to diet-induced obesity and insulin resistance.,13001323,SUPPORT,[5],[13001323]
780,Mice that lack Interferon-γ or its receptor are highly susceptible to experimental autoimmune myocarditis.,8246922,SUPPORT,[7],[ 8246922 24338780]
780,Mice that lack Interferon-γ or its receptor are highly susceptible to experimental autoimmune myocarditis.,8246922,SUPPORT,[11],[ 8246922 24338780]
780,Mice that lack Interferon-γ or its receptor are highly susceptible to experimental autoimmune myocarditis.,24338780,SUPPORT,[2],[ 8246922 24338780]
780,Mice that lack Interferon-γ or its receptor are highly susceptible to experimental autoimmune myocarditis.,24338780,SUPPORT,[3],[ 8246922 24338780]
780,Mice that lack Interferon-γ or its receptor are highly susceptible to experimental autoimmune myocarditis.,24338780,SUPPORT,[6],[ 8246922 24338780]
782,Mice without IFN-γ or its receptor are highly susceptible to EAM induced with α-MyHC/CFA.,8246922,SUPPORT,[7],[8246922]
782,Mice without IFN-γ or its receptor are highly susceptible to EAM induced with α-MyHC/CFA.,8246922,SUPPORT,[11],[8246922]
787,Microcin J25 encourages nucleoside triphosphate (NTP) binding.,4740447,CONTRADICT,[1],[4740447]
788,Microcin J25 inhibits nucleoside triphosphate (NTP) binding.,4740447,SUPPORT,[1],[4740447]
789,Microglia are an innate immune cell type of the central nervous system.,15493354,SUPPORT,[2],[15493354]
789,Microglia are an innate immune cell type of the central nervous system.,15493354,SUPPORT,[3],[15493354]
790,Microglia are an innate immune cell type of the peripheral nervous system.,15493354,CONTRADICT,[2],[15493354]
790,Microglia are an innate immune cell type of the peripheral nervous system.,15493354,CONTRADICT,[3],[15493354]
791,Migraine with aura is associated with ischemic stroke.,15984735,SUPPORT,[11],[15984735]
791,Migraine with aura is associated with ischemic stroke.,15984735,SUPPORT,[16],[15984735]
792,Misunderstandings between doctors and patients can lead to non-adherence.,3610080,SUPPORT,[6 7],[3610080]
795,Mitochondria play a major role in apoptosis.,8551160,SUPPORT,[1],[8551160]
797,Mitochondria play a major role in energy production.,8551160,SUPPORT,[0],[8551160]
798,Mitochondria play a trivial role in calcium homeostasis.,8551160,CONTRADICT,[1],[8551160]
799,Moderate consumption of candy and chocolate reduces the risk of cardiovascular disease (CVD).,,,[],[5293024]
801,Monoclonal antibody targeting of N-cadherin encourages castration resistance.,22180793,CONTRADICT,[5],[22180793]
802,Monoclonal antibody targeting of N-cadherin encourages metastasis.,22180793,CONTRADICT,[4],[22180793]
802,Monoclonal antibody targeting of N-cadherin encourages metastasis.,22180793,CONTRADICT,[7],[22180793]
803,Monoclonal antibody targeting of N-cadherin inhibits castration resistance.,22180793,SUPPORT,[5],[22180793]
804,Monoclonal antibody targeting of N-cadherin inhibits growth.,22180793,SUPPORT,[3],[22180793]
807,Most termination events in Okazaki fragments are dictated by initiation patterns.,36606083,SUPPORT,[4],[36606083]
810,"Mouse models can be generated using ""artificial spermatids.""",13513790,SUPPORT,[5],[13513790]
812,Mutant mice lacking SVCT2 have severely reduced ascorbic acid levels in both brain and adrenals.,19799455,SUPPORT,[4 6],[19799455]
812,Mutant mice lacking SVCT2 have severely reduced ascorbic acid levels in both brain and adrenals.,19799455,SUPPORT,[8],[19799455]
813,"Mutations in G-Beta protein GNB1 are present in many cancers, resulting in loss of interaction with G-alpha subunits and concomitant activation of AKT pathway.",,,[],[33387953]
815,Mutations in RIM1 decrease levels of IME1 RNA.,8148304,SUPPORT,[1],[8148304]
815,Mutations in RIM1 decrease levels of IME1 RNA.,8148304,SUPPORT,[13],[8148304]
816,Mutations in RIM1 raise levels of IME1 RNA.,8148304,CONTRADICT,[1],[8148304]
816,Mutations in RIM1 raise levels of IME1 RNA.,8148304,CONTRADICT,[13],[8148304]
817,Myelin sheaths are lipid-rich cellular structures.,,,[],[17814815]
818,Myelin sheaths play a role in action potential propagation.,17814815,SUPPORT,[0],[17814815]
818,Myelin sheaths play a role in action potential propagation.,17814815,SUPPORT,[2],[17814815]
822,N348I mutations cause resistance to nevirapine.,15319019,SUPPORT,[13],[15319019]
825,N348I mutations reduce resistance to nevirapine.,15319019,CONTRADICT,[13],[15319019]
826,NAC destabilizes NO to increase the effect of contrast agents on renal functions.,,,[],[4678846]
828,NAC inhibits the generation of angiotensin-converting enzyme.,,,[],[4678846]
835,NR5A2 does not play a role in development of endometrial tissues.,15928989,CONTRADICT,[5 6],[15928989]
835,NR5A2 does not play a role in development of endometrial tissues.,15928989,CONTRADICT,[7],[15928989]
838,NR5A2 is important in reverse cholesterol transport in humans.,,,[],[15928989]
840,Natriuretic peptides increase susceptibility to diabetes.,15663829,CONTRADICT,[4 7],[15663829]
841,Natriuretic peptides protect against diabetes.,15663829,SUPPORT,[4],[15663829]
841,Natriuretic peptides protect against diabetes.,15663829,SUPPORT,[7],[15663829]
844,Neutrophil extracellular trap (NET) antigens may contain the targeted autoantigens PR3 and MPO.,17741440,SUPPORT,[1],[17741440]
846,Neutrophils produce IL-1β in response to large particles.,22696649,SUPPORT,[4],[22696649]
848,Nigerian physicians constitue the largest component of sub-Saharan Africa-trained physicians in the United States.,,,[],[14500725]
853,Nonhuman primates are incapable of producing neutralizing antibodies in reponse to the Eilat virus (EILV) produced in mosquitos.,24922825,CONTRADICT,[7 8],[24922825]
854,Nonhypertensive people who are 55 years old have a 90% chance of developing hypertension during their lifetime.,12206390,SUPPORT,[5],[12206390]
854,Nonhypertensive people who are 55 years old have a 90% chance of developing hypertension during their lifetime.,12206390,SUPPORT,[9],[12206390]
855,Noninvasive positive pressure ventilation is not predictive of acute respiratory failure after solid organ transplantation.,8190282,CONTRADICT,[8],[8190282]
855,Noninvasive positive pressure ventilation is not predictive of acute respiratory failure after solid organ transplantation.,8190282,CONTRADICT,[9],[8190282]
855,Noninvasive positive pressure ventilation is not predictive of acute respiratory failure after solid organ transplantation.,8190282,CONTRADICT,[10],[8190282]
855,Noninvasive positive pressure ventilation is not predictive of acute respiratory failure after solid organ transplantation.,8190282,CONTRADICT,[12],[8190282]
856,Nonsteroidal antinflammatory drugs are ineffective as cancer treatments.,43334921,CONTRADICT,[6],[43334921]
856,Nonsteroidal antinflammatory drugs are ineffective as cancer treatments.,43334921,CONTRADICT,[8],[43334921]
856,Nonsteroidal antinflammatory drugs are ineffective as cancer treatments.,43334921,CONTRADICT,[10],[43334921]
857,Nonsteroidal antinflammatory drugs show potential anticancer indications.,43334921,SUPPORT,[6],[43334921]
857,Nonsteroidal antinflammatory drugs show potential anticancer indications.,43334921,SUPPORT,[8],[43334921]
857,Nonsteroidal antinflammatory drugs show potential anticancer indications.,43334921,SUPPORT,[10],[43334921]
858,Normal expression of RUNX1 causes tumorsupressing effects.,1982286,SUPPORT,[3],[1982286]
860,Normal granulomas form in the absence of TNF in Zebrafish.,16066726,SUPPORT,[4],[16066726]
860,Normal granulomas form in the absence of TNF in Zebrafish.,16066726,SUPPORT,[5],[16066726]
861,Normal granulomas form in the presence of TNF in Zebrafish.,16066726,CONTRADICT,[4],[16066726]
861,Normal granulomas form in the presence of TNF in Zebrafish.,16066726,CONTRADICT,[5],[16066726]
863,Notch signaling occurs between tumor cells and stromal cells.,20568364,SUPPORT,[1],[20568364 16361581]
863,Notch signaling occurs between tumor cells and stromal cells.,20568364,SUPPORT,[4],[20568364 16361581]
863,Notch signaling occurs between tumor cells and stromal cells.,16361581,SUPPORT,[1],[20568364 16361581]
866,Nuclear transfer from adult human fibroblasts to human oocytes can give rise to blastocysts containing expandable pluripotent cells.,,,[],[37822406]
867,Oat tolerant coeliac patients may have oat specific inflammatory cells in their small bowel mucosa.,14340571,SUPPORT,[6],[14340571]
871,Obesity decreases life quality.,,,[],[195689316]
876,Obesity raises life quality.,,,[],[195689316]
877,Occipital activation levels are associated with auditory spatial performance in parietal regions of the brain.,,,[],[313394]
881,Omnivores produce less trimethylamine N-oxide from dietary I-carnitine than vegans.,14803797,CONTRADICT,[2],[14803797]
883,Omnivores produce more trimethylamine N-oxide from dietary I-carnitine than vegans.,14803797,SUPPORT,[2],[14803797]
884,Omnivores produce more trimethylamine N-oxide from dietary I-carnitine than vegetarians.,14803797,SUPPORT,[2],[14803797]
885,One in five surgical randomized controlled trials are discontinued early.,6477536,SUPPORT,[10],[6477536]
